latency_ms,energy_mJ,network_kb
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
249.2049104707643,4.978402703193249,67.88061722245372
