latency_ms,energy_mJ,network_kb
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
800.7245803853161,22.416327564230752,310.0491418023784
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
804.7502027584167,21.253362158475824,1596.6398304541729
